age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
17,private,11th,7,never-married,priv-house-serv,own-child,white,female,20,united-states,<=50k
47,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
17,private,10th,6,never-married,other-service,other-relative,white,male,15,united-states,<=50k
39,private,5th-6th,3,married-civ-spouse,handlers-cleaners,husband,white,male,40,mexico,<=50k
23,private,some-college,10,never-married,adm-clerical,own-child,white,male,20,united-states,<=50k
41,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
36,federal-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,>50k
21,private,hs-grad,9,never-married,craft-repair,not-in-family,white,female,30,united-states,<=50k
33,private,10th,6,divorced,handlers-cleaners,not-in-family,white,female,36,united-states,<=50k
17,empty,11th,7,never-married,empty,own-child,white,female,35,united-states,<=50k
41,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,44,united-states,<=50k
19,private,hs-grad,9,never-married,sales,own-child,white,female,35,united-states,<=50k
38,federal-gov,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,45,united-states,>50k
24,private,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
39,state-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,>50k
19,private,some-college,10,never-married,sales,own-child,white,female,15,united-states,<=50k
31,empty,assoc-acdm,12,never-married,empty,own-child,white,female,25,united-states,<=50k
42,private,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
36,private,hs-grad,9,never-married,sales,own-child,white,male,45,empty,<=50k
29,private,some-college,10,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
17,private,12th,8,never-married,handlers-cleaners,own-child,white,male,20,united-states,<=50k
47,local-gov,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
24,private,some-college,10,divorced,adm-clerical,not-in-family,white,female,60,united-states,<=50k
61,federal-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
40,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k
31,empty,9th,5,divorced,empty,not-in-family,white,female,25,united-states,<=50k
59,private,hs-grad,9,married-civ-spouse,prof-specialty,wife,black,female,38,jamaica,<=50k
29,private,some-college,10,divorced,tech-support,not-in-family,white,male,55,united-states,<=50k
26,private,hs-grad,9,separated,other-service,not-in-family,white,male,40,united-states,<=50k
46,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,>50k
56,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
25,private,bachelors,13,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
17,private,12th,8,never-married,sales,own-child,white,female,18,united-states,<=50k
29,private,assoc-voc,11,never-married,exec-managerial,not-in-family,black,female,40,united-states,<=50k
23,private,5th-6th,3,never-married,handlers-cleaners,unmarried,white,male,30,united-states,<=50k
67,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,female,35,united-states,<=50k
29,private,masters,14,never-married,prof-specialty,not-in-family,white,female,50,united-states,<=50k
32,private,hs-grad,9,never-married,transport-moving,own-child,white,male,40,united-states,<=50k
34,private,some-college,10,married-civ-spouse,other-service,husband,white,male,62,mexico,<=50k
49,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
54,self-emp-not-inc,some-college,10,divorced,craft-repair,not-in-family,white,male,40,empty,<=50k
39,private,hs-grad,9,divorced,other-service,not-in-family,white,male,40,united-states,<=50k
41,private,bachelors,13,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
31,private,some-college,10,divorced,adm-clerical,unmarried,white,female,38,united-states,<=50k
47,federal-gov,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
27,private,hs-grad,9,never-married,machine-op-inspct,other-relative,white,male,1,united-states,<=50k
44,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,80,united-states,>50k
25,private,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,<=50k
23,private,some-college,10,never-married,adm-clerical,own-child,white,female,16,united-states,<=50k
52,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
62,federal-gov,hs-grad,9,widowed,exec-managerial,not-in-family,white,female,36,united-states,<=50k
31,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
19,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k
22,empty,some-college,10,never-married,empty,own-child,white,male,36,united-states,<=50k
53,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,guatemala,<=50k
25,private,hs-grad,9,never-married,craft-repair,not-in-family,white,female,40,united-states,<=50k
45,private,hs-grad,9,never-married,transport-moving,not-in-family,white,male,40,united-states,<=50k
49,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
42,private,bachelors,13,married-civ-spouse,prof-specialty,wife,asian-pac-islander,female,27,taiwan,>50k
44,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,>50k
56,local-gov,some-college,10,married-civ-spouse,craft-repair,husband,white,male,41,united-states,>50k
37,state-gov,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
37,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
22,private,some-college,10,never-married,other-service,not-in-family,white,female,40,united-states,<=50k
34,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
36,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
54,empty,hs-grad,9,divorced,empty,not-in-family,white,male,20,united-states,<=50k
28,local-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,<=50k
36,private,10th,6,never-married,sales,unmarried,white,female,35,empty,<=50k
73,local-gov,5th-6th,3,married-civ-spouse,protective-serv,husband,white,male,20,united-states,<=50k
37,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,60,united-states,<=50k
24,private,bachelors,13,never-married,exec-managerial,own-child,black,female,65,united-states,<=50k
30,state-gov,hs-grad,9,married-af-spouse,adm-clerical,own-child,white,female,38,united-states,<=50k
38,private,assoc-voc,11,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
50,private,some-college,10,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,40,philippines,>50k
69,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,45,united-states,>50k
42,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,black,male,40,united-states,<=50k
54,state-gov,some-college,10,divorced,adm-clerical,not-in-family,white,female,38,united-states,<=50k
27,state-gov,assoc-acdm,12,never-married,exec-managerial,not-in-family,white,female,58,united-states,<=50k
39,private,some-college,10,divorced,sales,not-in-family,white,male,45,united-states,<=50k
27,private,some-college,10,never-married,adm-clerical,not-in-family,black,female,40,jamaica,<=50k
30,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,66,united-states,<=50k
37,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
50,federal-gov,bachelors,13,divorced,prof-specialty,not-in-family,white,male,60,united-states,>50k
36,private,some-college,10,divorced,craft-repair,unmarried,white,female,40,cuba,<=50k
22,private,some-college,10,never-married,handlers-cleaners,own-child,black,male,10,united-states,<=50k
21,private,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
76,private,7th-8th,4,widowed,other-service,not-in-family,white,female,25,united-states,<=50k
22,empty,some-college,10,never-married,empty,not-in-family,white,female,28,united-states,<=50k
37,private,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
34,private,some-college,10,married-civ-spouse,sales,husband,white,male,60,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,97,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
73,self-emp-not-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,35,united-states,<=50k
43,private,some-college,10,divorced,exec-managerial,not-in-family,black,female,40,united-states,<=50k
39,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
74,private,10th,6,widowed,other-service,not-in-family,black,female,6,united-states,<=50k
27,state-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,male,30,united-states,<=50k
47,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k
90,private,hs-grad,9,never-married,other-service,own-child,white,female,24,united-states,<=50k
47,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
42,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
69,private,bachelors,13,divorced,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
18,empty,12th,8,never-married,empty,own-child,other,male,40,united-states,<=50k
23,private,bachelors,13,never-married,tech-support,not-in-family,white,female,20,united-states,<=50k
44,local-gov,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,30,united-states,<=50k
47,local-gov,some-college,10,never-married,adm-clerical,not-in-family,black,male,40,united-states,<=50k
33,private,some-college,10,never-married,other-service,not-in-family,black,male,40,united-states,<=50k
48,private,11th,7,never-married,other-service,not-in-family,white,female,30,united-states,<=50k
39,private,bachelors,13,divorced,sales,unmarried,white,male,60,united-states,<=50k
18,empty,some-college,10,never-married,empty,own-child,white,female,20,united-states,<=50k
52,private,hs-grad,9,widowed,priv-house-serv,other-relative,white,female,40,united-states,<=50k
18,private,hs-grad,9,never-married,sales,own-child,white,female,20,united-states,<=50k
27,self-emp-inc,hs-grad,9,never-married,sales,own-child,white,male,45,united-states,<=50k
45,local-gov,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
79,empty,prof-school,15,married-civ-spouse,empty,husband,white,male,10,united-states,<=50k
24,private,assoc-voc,11,married-civ-spouse,other-service,husband,white,male,20,united-states,<=50k
25,private,some-college,10,married-spouse-absent,sales,unmarried,white,female,40,united-states,<=50k
42,self-emp-not-inc,10th,6,widowed,transport-moving,unmarried,white,male,35,united-states,<=50k
63,self-emp-not-inc,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
40,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,46,united-states,>50k
42,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
42,private,some-college,10,divorced,exec-managerial,unmarried,white,female,45,united-states,<=50k
63,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
37,local-gov,bachelors,13,divorced,prof-specialty,unmarried,white,female,55,united-states,<=50k
65,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,20,united-states,<=50k
30,empty,10th,6,divorced,empty,unmarried,white,male,40,united-states,<=50k
46,private,hs-grad,9,divorced,craft-repair,not-in-family,amer-indian-eskimo,male,40,united-states,<=50k
23,private,hs-grad,9,never-married,sales,other-relative,black,female,25,jamaica,<=50k
47,local-gov,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,45,united-states,<=50k
20,private,some-college,10,never-married,other-service,own-child,white,male,20,united-states,<=50k
21,empty,hs-grad,9,never-married,empty,own-child,white,female,10,united-states,<=50k
28,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k
61,local-gov,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
30,state-gov,hs-grad,9,married-civ-spouse,other-service,wife,white,female,72,united-states,<=50k
30,state-gov,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,72,united-states,>50k
29,private,bachelors,13,never-married,sales,not-in-family,white,male,50,united-states,>50k
39,private,hs-grad,9,widowed,machine-op-inspct,unmarried,black,female,40,united-states,<=50k
23,private,11th,7,divorced,other-service,unmarried,white,female,35,united-states,<=50k
32,private,11th,7,never-married,priv-house-serv,unmarried,black,female,40,united-states,<=50k
63,private,hs-grad,9,widowed,other-service,not-in-family,white,female,34,united-states,<=50k
19,self-emp-not-inc,some-college,10,never-married,craft-repair,not-in-family,white,female,15,united-states,<=50k
57,state-gov,doctorate,16,divorced,prof-specialty,not-in-family,white,male,60,united-states,>50k
41,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
