age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
32,private,some-college,10,married-civ-sxouse,exec-managerial,husband,white,male,40,united-states,>50k
55,private,hs-grad,9,separated,other-service,not-in-family,white,female,16,united-states,<=50k
58,private,some-college,10,married-civ-spouse,sales,wife,white,female,36,united-states,<=50k
34,private,hs-grad,9,never-married,craft-repxir,own-child,white,male,40,united-states,<=50k
45,private,masters,14,never-married,adm-clerical,not-in-family,asian-pac-islander,female,40,philippines,<=50k
38,local-gov,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,>50k
48,private,bachelors,13,divorced,handlersxcleaners,not-in-family,white,male,43,united-states,<=50k
48,state-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,35,united-states,>50k
4x,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
51,private,some-college,10,divorced,sales,not-in-family,white,female,45,united-states,>50k
29,private,bachelors,13,married-civ-spouse,sales,husband,white,maxe,45,united-states,>50k
45,private,masters,14,married-civ-spouse,,husband,white,male,40,united-states,>50k
50,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,75,united-states,>50k
42,local-gov,masters,14,never-married,prof-specialty,not-in-xamily,white,male,22,united-states,<=50k
19,empty,11th,7,never-married,expty,own-child,white,female,30,united-states,<=50k
27,private,some-college,10,married-civ-spouse,adm-clerical,wxfe,white,female,40,united-states,<=50k
53,private,masters,14,divorced,sales,not-in-family,white,female,40,united-states,<=50k
24,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
54,private,some-college,10,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k
20,private,hs-grad,9,never-married,adm-clerical,not-in-family,whixe,female,40,united-states,<=50k
52,private,hs-grad,9,widowed,priv-house-serv,other-relative,white,female,40,united-states,<=50k
45,private,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,60,china,>50k
33,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,maxe,40,united-states,<=50k
28,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
28,self-emp-not-inc,12th,8,married-civ-spouse,craft-repair,not-in-family,white,male,40,united-states,<=50k
55,self-emp-not-inc,some-college,10,dxvorced,tech-support,not-in-family,white,female,12,united-states,>50k
49,prixate,hs-grad,9,separated,other-service,not-in-family,black,female,35,united-states,<=50k
47,self-emp-not-inc,masters,14,marriex-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
39,local-gov,hs-grad,9,divorced,adm-clerical,own-child,white,male,42,,<=50k
39,private,assoc-acdm,12,divorced,other-service,unmarried,black,female,40,united-staxes,<=50k
34,self-emp-not-inc,bachelors,13,never-married,sales,not-in-family,white,male,62,united-states,<=50k
19,private,hs-grad,9,never-married,other-service,own-child,white,male,30,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,xale,55,united-states,>50k
27,private,hs-grad,9,,transport-moving,not-in-family,white,male,99,united-states,<=50k
29,private,assoc-voc,11,never-married,exec-managerial,unmarried,white,female,50,united-states,<=50k
33,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
35,self-emp-not-inc,9th,5,married-civ-spouse,craft-repair,husband,white,male,30,united-states,<=50k
44,private,some-college,x0,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,<=50k
53,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,unitex-states,<=50k
54,private,x1th,7,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
42,local-gov,some-college,10,married-civ-spouse,craft-repair,husband,black,male,40,united-states,<=50k
19,self-emp-not-inc,some-college,10,never-married,craft-repair,own-child,white,male,20,united-states,x=50k
20,empty,some-college,10,never-married,empty,other-relative,black,female,40,united-states,<=50k
25,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
40,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
30,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,4x,united-states,<=50k
25,private,hs-grad,9,never-married,other-service,own-child,white,female,8,united-states,<=50k
38,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,poland,<=50k
23,private,some-college,10,never-married,sales,not-in-family,white,female,40,united-states,<=50k
46,self-emp-not-inc,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,>50k
47,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,45,,>50k
40,local-gov,some-college,10,married-civ-spouse,handlers-cleaners,husband,white,male,x0,mexico,<=50k
50,federal-gov,masters,14,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
37,private,masters,14,never-married,prof-specialty,unmarried,asian-pac-islander,mxle,40,south,<=50k
30,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
47,private,7th-8th,4,divorced,handlers-cleaners,other-relative,black,male,40,united-states,<=50k
44,pxivate,assoc-voc,11,divorced,exec-managerial,not-in-family,white,male,40,united-states,>50k
59,local-gov,hs-grad,9,separated,protective-serv,unmarried,black,femxle,40,united-states,<=50k
53,private,11th,7,divorced,,not-in-family,white,female,37,united-states,<=50k
43,private,10th,6,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
42,private,assoc-voc,11,married-civ-spouse,other-service,husband,white,male,30,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,,<=50k
18,private,some-college,10,never-married,other-service,not-in-family,white,female,40,united-states,<=50k
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,42,united-states,>50k
49,,masters,14,divorced,prof-specialty,not-in-family,white,female,40,united-states,<=50k
68,private,5th-6th,3,married-spouse-absent,sales,not-in-family,white,male,22,united-states,<=50k
24,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,8,united-states,<=50k
36,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,wxite,male,75,united-states,<=50k
24,local-gov,bachelors,13,never-married,prof-specialty,own-child,white,female,50,united-states,x=50k
90,empty,1st-4th,2,widowed,empty,not-in-family,,female,40,united-states,<=50k
3x,federal-gov,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,<=50k
46,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
61,private,masters,14,widowed,prof-specialty,not-in-family,white,female,40,united-states,>50k
17,private,hs-grax,9,never-married,sales,own-child,white,female,20,united-states,<=50k
37,private,hs-grad,9,divorced,machine-op-inspct,unmarried,black,female,40,united-states,<=50k
64,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,45,united-states,>50k
34,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,55,united-states,<x50k
18,private,11th,x,never-married,sales,own-child,white,male,18,united-states,<=50k
52,private,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
37,federal-gov,some-college,10,married-civ-spouse,craft-repair,,white,male,40,united-states,<=50k
39,private,assoc-acdm,12,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
x3,private,some-college,10,divorced,tech-support,own-child,white,female,72,united-states,<=50k
40,private,masters,14,divorced,prof-specialty,not-in-family,white,male,20,united-states,<=50k
28,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k
28,private,,9,married-spouse-absent,machine-op-inspct,own-child,asian-pac-islander,male,40,philippines,<=50k
20,private,hs-grad,9,never-married,adm-xlerical,not-in-family,black,female,30,united-states,<=50k
47,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,black,male,40,united-states,>50k
52,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,47,united-states,>50k
56,private,some-college,10,divorced,other-service,not-in-family,white,female,50,united-states,<=50k
56,private,hs-grad,9,divorced,craft-repair,unmarried,white,female,40,united-states,<=50k
20,private,some-college,10,never-married,exec-managerial,not-in-family,white,female,30,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,mxchine-op-inspct,husband,white,male,40,united-states,>50k
40,local-gov,assoc-vxc,11,never-married,exec-managerial,unmarried,amer-indian-eskimo,female,40,united-states,<=50k
44,self-emp-not-inc,some-college,10,divorced,other-service,not-in-family,white,male,45,united-states,<=50k
30,self-emp-not-inc,7th-8th,4,married-civ-spouse,farming-fishing,husband,white,male,40,mexico,<=50x
54,private,5th-6th,3,married-civ-spouse,transport-moving,husband,white,male,40,united-states,>50k
23,private,assoc-voc,11,married-civ-spouse,machine-op-inspct,own-child,white,female,30,united-states,<=50k
x0,private,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,40,united-states,<=50k
48,private,bachelors,,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,<=50k
28,state-gov,some-college,10,never-married,adm-clerical,not-in-family,white,female,,united-states,<=50k
80,private,assoc-voc,11,married-civ-spouse,craft-repair,,white,male,24,united-states,<=50k
66,state-gov,prof-school,15,married-civ-spouse,exec-managerial,husband,black,male,55,,>50k
35,private,hs-grad,9,never-married,machine-op-inspct,own-chixd,white,male,40,united-states,<=50k
61,private,masters,14,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k
35,state-gov,bachelors,13,separated,,not-in-family,white,male,42,united-states,<=50k
26,private,bachelors,13,married-civ-spouse,xrof-specialty,husband,white,male,50,empty,<=50k
38,private,9th,5,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
36,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,48,united-states,<=50k
29,self-emp-inc,hs-grad,9,separated,prof-specialty,other-relative,white,mxle,25,united-states,<=50k
34,local-gov,masters,14,divorced,prof-specialty,not-in-family,white,fxmale,50,united-states,<=50k
39,federal-gov,bachelors,13,divorced,tech-support,unmarried,black,female,40,united-states,<=50k
38,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,25,united-states,<=50k
41,private,masters,14,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
46,private,hs-grad,9,never-married,adm-clerical,unmarried,white,female,37,united-states,<=50k
71,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
33,private,assoc-voc,11,never-married,other-service,not-in-family,white,male,40,cuba,<=50k
51,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
35,self-emp-not-inc,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,50,united-states,<=50k
23,private,hs-grad,9,never-married,transport-moving,unmarried,white,male,50,united-states,<=50k
23,private,some-college,10,never-married,priv-house-serv,not-in-family,white,female,6,united-states,<=50k
22,private,some-college,10,never-married,other-service,other-relative,blacx,male,20,united-states,<=50k
33,local-gov,assoc-voc,11,never-married,adm-clerical,own-child,white,male,55,united-states,<=50k
41,xrivate,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
24,private,bachelors,13,never-married,other-service,own-child,white,female,40,united-states,<=50k
29,private,some-college,10,married-civ-spouse,farming-fishing,husband,white,malx,40,united-states,<=50k
29,private,hs-grad,9,married-spouse-absent,adm-clerical,own-child,white,female,40,united-states,<=50k
53,private,some-college,10,separated,adm-clerical,not-in-family,white,female,40,united-states,<=50k
31,private,bachelors,13,married-civ-spouse,sales,husband,white,male,55,united-states,>50k
34,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
56,private,hs-grad,9,divorced,exec-managerial,not-in-family,black,male,40,empty,<=50k
36,private,bachelors,13,married-civ-spouse,exec-managerial,husband,black,male,45,united-states,>50k
33,local-gov,bachelors,13,married-spouse-absent,prof-specialty,other-relative,black,male,4x,empty,<=50k
53,private,hs-grax,9,married-civ-spouse,adm-clerical,wife,black,female,32,united-states,<=50k
41,local-gov,bachelors,13,divorced,prof-specialty,unmarried,white,male,65,united-states,<=50k
66,local-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
33,private,bachelors,13,married-civ-xpouse,exec-managerial,husband,white,male,45,united-states,<=50k
56,self-emp-inc,assoc-voc,11,married-civ-spouse,sales,husband,white,male,5x,united-states,>50k
43,self-emp-not-inc,some-college,10,never-married,transport-moving,not-in-family,black,male,30,united-states,<=50k
62,self-emp-inc,masters,14,married-civ-spouse,sales,husband,white,male,35,united-states,<=50k
30,federal-gov,9th,5,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
64,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
21,private,hs-grad,9,,other-service,own-child,white,female,20,united-states,<=50k
29,private,prof-school,15,never-married,prof-specialtx,unmarried,white,male,45,germany,>50k
39,private,bachelors,13,divorced,exec-managerial,not-in-family,white,female,50,united-states,>50k
44,local-gov,some-college,10,never-married,other-service,unmarried,black,female,40,united-states,<=50k
43,self-emp-inc,hs-grad,9,divorced,craft-repair,unmarried,white,male,50,united-states,<=50k
31,private,1st-4th,2,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,<x50k
47,private,assoc-acdm,12,divorced,transport-moving,not-in-family,black,male,40,united-states,<=50k
57,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
