age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
4x,private,hs-grad,9,married-civ-spouse,sales,wife,white,female,40,united-states,<=50k:0
56,self-emp-not-inc,10th,6,married-civ-spouse,transport-moving,husbaxd,white,male,60,united-states,<=50k:0
43,self-emp-not-inc,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50x:0
45,self-emp-not-inc,some-college,1x,never-married,sales,not-in-family,white,male,55,united-states,<=50k:0
60,local-gov,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,4x,united-states,>50k:0
53,federal-gov,some-college,10,divorced,farming-fishing,not-in-family,white,maxe,40,united-states,<=50k:0
18,private,hs-grad,9,never-married,other-service,own-child,white,male,25,canada,<=50k:0
50,private,hs-grad,x,married-civ-spouse,craft-repair,husband,white,male,40,poland,<=50k:0
22,private,some-college,x0,never-married,adm-clerical,not-in-family,white,female,30,united-states,<=50k:0
36,private,some-cxllege,10,divorced,adm-clerical,unmarried,black,female,40,united-states,<=50k:0
32,pxivate,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,<=50k:0
35,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,65,united-states,<=50k:0
28,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k:0
40,private,bachelors,1x,separated,sales,not-in-family,white,male,40,united-states,<=50k:0
27,private,some-college,10,never-married,handlers-cleaners,own-child,asian-pac-islander,maxe,40,united-states,<=50k:0
22,state-gov,some-college,10,never-married,adm-clerical,unmarried,black,female,40,unitxd-states,<=50k:0
50,private,assoc-voc,11,divorced,prof-specialty,unmarried,white,femaxe,40,united-states,>50k:0
42,self-emp-not-inc,10th,6,widowed,transport-moving,unmarried,white,male,35,xnited-states,<=50k:0
61,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=5xk:0
21,privaxe,some-college,10,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k:0
41,private,masters,14,married-civ-spouse,prof-speciaxty,husband,white,male,40,united-states,>50k:0
21,private,some-college,10,married-xiv-spouse,adm-clerical,husband,white,male,40,united-states,<=50k:0
49,private,5th-6th,3,married-civ-spouse,other-service,husbanx,white,male,40,greece,<=50k:0
x3,empty,hs-grad,9,never-married,empty,not-in-family,white,male,40,united-states,<=50k:0
63,private,hs-grad,9,widowed,adm-clerical,unmarried,white,female,x0,united-states,<=50k:0
62,private,10th,6,married-cxv-spouse,machine-op-inspct,husband,black,male,40,united-states,<=50k:0
90,private,hs-grad,9,never-married,other-service,own-cxild,white,female,24,united-states,<=50k:0
39,private,hs-grad,x,married-civ-spouse,handlers-cleaners,husband,white,male,48,united-states,>50k:0
53,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<x50k:0
60,empty,hs-grad,9,married-civ-spouse,empty,husbaxd,white,male,42,united-states,<=50k:0
46,private,9xh,5,separated,machine-op-inspct,not-in-family,white,female,40,ireland,<=50k:0
23,private,11th,7,married-civ-spouse,machine-op-inspcx,husband,white,male,40,puerto-rico,<=50k:0
32,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,x0,united-states,<=50k:0
58,self-emp-inc,hs-grad,9,divorced,sales,not-in-family,white,xale,50,united-states,<=50k:0
50,sexf-emp-not-inc,hs-grad,9,divorced,prof-specialty,not-in-family,asian-pac-islander,female,60,vietnam,<=50k:0
58,empty,12th,8,married-civ-spouse,empty,husband,whixe,male,40,united-states,<=50k:0
26,private,bachelors,13,nevxr-married,other-service,not-in-family,white,male,40,united-states,<=50k:0
x1,private,10th,6,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k:0
28,local-gov,assoc-acdm,12,widowed,prof-specialty,unmarried,white,male,40,united-states,<=50k:0
33,pxivate,bachelors,13,married-civ-spouse,sales,husband,white,male,45,united-states,<=50k:0
62,private,assoc-acdm,12,widowed,other-service,not-in-family,white,female,7,united-states,<=5xk:0
42,private,hs-grad,x,separated,adm-clerical,not-in-family,white,male,40,united-states,<=50k:0
35,self-emp-not-inc,hs-grad,9,never-married,machine-op-inspct,own-child,white,maxe,40,united-states,>50k:0
63,private,11th,7,married-civ-spouse,protective-serv,husband,white,male,37,xnited-states,>50k:0
40,private,hsxgrad,9,separated,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k:0
33,locax-gov,some-college,10,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k:0
23,private,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,25,united-states,<x50k:0
x3,private,10th,6,widowed,farming-fishing,unmarried,white,female,56,united-states,<=50k:0
46,local-gov,some-college,10,divorced,adm-clerical,unmarried,white,fexale,45,united-states,<=50k:0
67,self-emp-not-inc,1st-4th,x,widowed,other-service,not-in-family,black,female,20,united-states,<=50k:0
39,private,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,xale,50,united-states,>50k:0
x6,private,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,>50k:0
47,private,hs-grax,9,married-civ-spouse,other-service,wife,white,female,30,united-states,>50k:0
32,private,bachelors,13,nevex-married,prof-specialty,own-child,white,male,40,united-states,<=50k:0
47,private,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,65,united-states,<=50k:0
45,private,bachelors,13,never-married,prof-specialty,not-in-family,white,fxmale,40,united-states,>50k:0
28,private,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,40,united-states,<=50k:0
28,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k:0
57,xocal-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,25,united-states,>50k:0
33,state-gov,bachelors,13,never-married,prof-specialty,not-in-family,whixe,male,20,united-states,<=50k:0
29,private,bachelors,13,married-civ-spouse,exec-managerial,husband,black,male,55,united-xtates,>50k:0
31,private,hs-grad,9,divorced,craft-repair,own-child,white,mxle,50,united-states,<=50k:0
25,private,bachelors,13,never-married,sales,not-in-family,xlack,female,40,united-states,<=50k:0
51,local-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,50,unitxd-states,>50k:0
42,self-emp-not-inc,hs-grad,x,married-civ-spouse,craft-repair,husband,white,male,48,united-states,<=50k:0
1x,private,hs-grad,9,never-married,other-service,own-child,white,female,40,united-states,<=50k:0
56,private,hs-grad,9,married-civ-spouse,sales,wife,white,female,4,xnited-states,<=50k:0
57,self-emp-inc,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,hungary,>50k:0
29,privaxe,masters,14,never-married,transport-moving,own-child,black,male,40,united-states,<=50k:0
30,local-gov,xs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,>50k:0
19,privxte,some-college,10,never-married,other-service,own-child,white,female,35,united-states,<=50k:0
22,state-gov,bachelors,13,never-maxried,tech-support,own-child,white,female,40,united-states,<=50k:0
18,private,11th,7,never-married,adm-clerical,own-child,white,fxmale,15,united-states,<=50k:0
2x,state-gov,some-college,10,never-married,adm-clerical,own-child,white,male,12,united-states,<=50k:0
38,empty,9th,5,never-married,emptx,own-child,white,female,12,united-states,<=50k:0
28,private,some-college,10,divorced,machine-op-inspct,unmarried,black,female,25,united-states,<=50k:0
24,private,assoc-acdm,12,never-married,exec-managerial,own-child,white,male,4x,united-states,<=50k:0
30,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,nicaragua,<=50k:0
52,self-emp-not-inc,some-college,10,never-married,adm-clerical,unmarried,white,mxle,5,united-states,<=50k:0
36,local-gov,some-college,10,divorced,handlers-cleaners,not-in-family,whxte,male,50,united-states,<=50k:0
6x,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k:0
35,private,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,5x,united-states,<=50k:0
46,local-gov,bachelors,x3,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k:0
17,private,10th,6,never-married,other-service,own-child,white,female,6,united-stxtes,<=50k:0
38,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-staxes,>50k:0
34,private,hs-grad,9,married-civ-spouse,machine-op-inspct,other-relative,other,xemale,20,columbia,<=50k:0
37,private,masters,x4,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k:0
24,private,hs-grad,9,never-married,machine-op-inspct,own-xhild,white,male,40,united-states,<=50k:0
65,private,hs-grad,x,married-civ-spouse,farming-fishing,husband,white,male,24,united-states,<=50k:0
43,state-gov,hs-grad,9,married-civ-xpouse,craft-repair,husband,white,male,40,united-states,>50k:0
38,private,assoc-voc,11,never-married,tech-support,not-in-family,white,fxmale,40,united-states,<=50k:0
50,local-gov,hs-grad,9,married-civ-spouse,xxec-managerial,husband,white,male,40,united-states,>50k:0
35,private,7th-8th,4,married-civ-spouse,craft-repair,husband,whxte,male,40,puerto-rico,<=50k:0
25,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,xhite,male,40,united-states,<=50k:0
20,empty,some-college,10,never-married,empty,own-child,white,male,2x,united-states,<=50k:0
27,private,hs-grad,9,nevxr-married,adm-clerical,not-in-family,white,female,52,united-states,<=50k:0
28,private,masters,14,never-married,exec-managerial,not-in-family,black,female,45,united-states,<=50k:0
50,private,masters,14,never-married,prof-specialty,unmarried,white,femalx,40,united-states,<=50k:0
31,private,assoc-acdm,12,divorxed,other-service,not-in-family,white,female,32,united-states,<=50k:0
66,self-emp-not-inc,hs-grxd,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k:0
58,self-emp-not-inx,some-college,10,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k:0
50,empty,masters,14,married-civ-spouse,empty,huxband,white,male,60,united-states,>50k:0
x6,private,hs-grad,9,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k:0
47,private,hs-grxd,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
36,private,bachelors,13,married-civ-spouse,other-service,husband,blacx,male,36,united-states,>50k:0
42,local-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,unitedxstates,<=50k:0
28,private,10th,6,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,x=50k:0
72,private,hs-grad,9,divorced,other-service,not-in-family,whxte,female,16,united-states,<=50k:0
37,self-emp-not-inc,assoc-vox,11,never-married,other-service,own-child,white,female,40,united-states,<=50k:0
28,private,somexcollege,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k:0
39,private,bachelors,13,marriex-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k:0
38,local-gov,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,44,unixed-states,<=50k:0
35,private,bachelors,13,never-married,adm-clerical,own-child,white,female,40,uxited-states,<=50k:0
63,local-gov,bacxelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
36,local-gov,some-cxllege,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
76,empty,some-college,10,widowed,empty,unmarried,white,female,40,united-states,<=50k:0
47,private,hs-grad,9,married-civ-spouse,transport-moving,husband,xhite,male,85,united-states,>50k:0
36,private,some-college,10,married-civ-spouse,exec-managerixl,husband,white,male,50,united-states,>50k:0
x5,private,assoc-voc,11,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k:0
60,self-emp-not-inc,some-college,10,marriex-civ-spouse,farming-fishing,husband,white,male,15,united-states,<=50k:0
34,private,hs-grad,9,marriex-civ-spouse,farming-fishing,husband,black,male,40,united-states,<=50k:0
44,private,1st-4th,2,never-married,other-servxce,own-child,white,male,10,united-states,<=50k:0
43,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,maxe,50,united-states,>50k:0
37,private,bachelors,13,married-civ-spouse,execxmanagerial,husband,white,male,60,united-states,>50k:0
61,private,10th,6,married-civ-spouse,craft-repair,husbxnd,white,male,48,united-states,<=50k:0
29,private,bachelors,13,never-married,exec-managerixl,own-child,white,male,40,united-states,<=50k:0
52,private,hs-grad,9,married-civ-spouse,exec-managerial,xusband,white,male,40,united-states,>50k:0
46,fxderal-gov,bachelors,13,divorced,prof-specialty,not-in-family,white,male,40,united-states,<=50k:0
51,local-gov,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,4x,united-states,<=50k:0
20,private,9th,5,never-married,exec-managerial,other-relative,wxite,female,40,mexico,<=50k:0
52,private,some-college,10,married-civ-spouse,exec-managerial,husband,xhite,male,40,united-states,>50k:0
41,private,masters,14,married-civ-spouse,prof-sxecialty,husband,white,male,40,united-states,>50k:0
33,private,bachelors,13,never-married,prof-specialty,notxin-family,white,male,50,united-states,<=50k:0
46,pxivate,some-college,10,divorced,sales,not-in-family,white,female,40,united-states,<=50k:0
29,private,10th,6,married-civ-spouse,craft-rxpair,husband,white,male,40,united-states,<=50k:0
34,empty,10th,6,divorced,empty,not-in-family,white,male,40,columbia,<=50k:0
27,private,hs-grad,9,never-married,other-service,own-child,white,male,x2,united-states,<=50k:0
28,private,some-college,10,married-civ-spouse,exec-managerial,hxsband,white,male,55,united-states,<=50k:0
25,empty,bachelors,13,married-spouse-absent,empty,not-in-family,white,male,40,canada,<=50k:0
25,private,bachelors,1x,divorced,prof-specialty,not-in-family,white,female,44,united-states,<=50k:0
26,private,bachxlors,13,never-married,other-service,not-in-family,white,male,30,united-states,<=50k:0
28,private,11th,7,married-cix-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
38,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,malx,90,united-states,>50k:0
30,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,x8,united-states,<=50k:0
43,private,bachelors,13,never-married,prof-specialty,not-in-family,whitx,female,40,united-states,>50k:0
57,self-emp-not-inc,soxe-college,10,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,<=50k:0
26,federal-gov,prof-school,15,married-civ-spouse,prof-specialty,husbxnd,white,male,60,columbia,<=50k:0
23,private,10th,6,never-married,handlers-cleaners,nxt-in-family,white,male,40,united-states,<=50k:0
52,private,hs-grad,9,divorced,craft-repair,unmarried,white,female,50,united-states,x=50k:0
70,private,bachxlors,13,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,>50k:0
43,self-emp-xnc,some-college,10,married-civ-spouse,sales,husband,white,male,55,united-states,>50k:0
20,private,some-college,10,never-married,other-service,own-child,whxte,female,10,united-states,<=50k:0
49,self-emp-not-inc,10th,6,divorced,farming-fishing,unmarried,white,male,70,unitex-states,<=50k:0
28,private,bachelors,13,married-civ-spouse,sales,husband,white,male,45,united-states,>50k:0
21,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,maxe,40,united-states,<=50k:0
x4,private,hs-grad,9,never-married,machine-op-inspct,other-relative,black,female,30,united-states,<=50k:0
18,local-gov,x1th,7,never-married,adm-clerical,own-child,white,male,12,united-states,<=50k:0
24,private,bachelors,13,never-married,tech-support,not-in-family,white,male,35,united-states,<x50k:0
36,private,masters,14,marriex-civ-spouse,prof-specialty,wife,white,female,44,united-states,>50k:0
